panel_id,split_id,seed,canonical_structure_group_id,canonical_smiles,source_domain,target_quantile_bin,assignment
seed41_independent_panel,4,31,E00_133_00777,COc1ccc(-c2csc(-c3ccncc3)n2)cc1,general_only,9,train
seed41_independent_panel,4,31,E00_133_00778,COc1ccc(-c2csc(/C(C#N)=C/c3ccc(C#N)cc3)n2)cc1,general_only,4,train
seed41_independent_panel,4,31,E00_133_00779,COc1ccc(-c2csc(/C(C#N)=C/c3ccncc3)n2)cc1,general_only,5,train
seed41_independent_panel,4,31,E00_133_00780,COc1ccc(-c2csc(/C(C#N)=C\Nc3ccc(C#N)cc3)n2)cc1,general_only,7,train
seed41_independent_panel,4,31,E00_133_00781,COc1ccc(-c2csc(/C(C#N)=N\Nc3ccc(C#N)cc3)n2)cc1,general_only,5,train
seed41_independent_panel,4,31,E00_133_00782,COc1ccc(-c2n[n+]3c(s2)N=C(c2ccccc2)O[B-]3(F)F)cc1,general_only,8,train
seed41_independent_panel,4,31,E00_133_00783,COc1ccc(-c2nc(C)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,general_only,9,train
seed41_independent_panel,4,31,E00_133_00784,COc1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,general_only,9,test
seed41_independent_panel,4,31,E00_133_00785,COc1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,general_only,9,test
seed41_independent_panel,4,31,E00_133_00786,COc1ccc(-c2nnc(-c3cc(-c4nnc(-c5ccc(OC)cc5)o4)c(-n4c5ccccc5c5ccccc54)cc3-n3c4ccccc4c4ccccc43)o2)cc1,general_only,7,train
seed41_independent_panel,4,31,E00_133_00787,COc1ccc(-c2sc3c(-c4ccc(OC)cc4)c4n(c3c2-c2ccc(OC)cc2)[B-](F)(F)[N+]2=Cc3c(-c5ccc(OC)cc5)c5sc(-c6ccc(OC)cc6)c(-c6ccc(OC)cc6)c5n3[B-](F)(F)[N+]2=C4)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00788,COc1ccc(-n2c3ccccc3c3cc(/C=C/C(=C(C#N)C#N)c4ccccc4)ccc32)cc1,general_only,3,train
seed41_independent_panel,4,31,E00_133_00789,COc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,general_only,6,train
seed41_independent_panel,4,31,E00_133_00790,COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)c(OC)c3)=[O+][B-](F)(F)O2)cc1OC,general_only,2,train
seed41_independent_panel,4,31,E00_133_00791,COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)cc3)=[O+][B-](OC(C)=O)(OC(C)=O)O2)cc1,general_only,3,train
seed41_independent_panel,4,31,E00_133_00792,COc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,general_only,4,train
seed41_independent_panel,4,31,E00_133_00793,COc1ccc(/N=N/c2c(O)c3ccccc3n(C)c2=O)c(S(=O)(=O)O)c1,general_only,3,test
seed41_independent_panel,4,31,E00_133_00794,COc1ccc(C#Cc2ccc(-c3nn[nH]n3)cc2)cc1OC,general_only,9,test
seed41_independent_panel,4,31,E00_133_00795,COc1ccc(C#Cc2nc3ccccc3nc2-c2cn(C)c3ccccc23)cc1,general_only,5,train
seed41_independent_panel,4,31,E00_133_00796,COc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)cc1OC,general_only,5,test
seed41_independent_panel,4,31,E00_133_00797,COc1ccc(C2=C(Br)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(Br)c(-c4ccccc4)n2[B-]3(F)F)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00798,COc1ccc(C2=C(c3ccc(-c4ccccc4)cc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccc(-c5ccccc5)cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,general_only,0,test
seed41_independent_panel,4,31,E00_133_00799,COc1ccc(C2=C(c3ccc(C)cc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccc(C)cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00800,COc1ccc(C2=C(c3ccc(F)cc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccc(F)cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00801,COc1ccc(C2=C(c3ccc(OC)cc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00802,COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccc([N+](=O)[O-])cc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00803,COc1ccc(C2=C(c3ccccc3)C(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c(-c4ccccc4)c(-c4ccccc4)n2[B-]3(F)F)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00804,COc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(N(C)C)cc4)cc(C)c32)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00805,COc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,general_only,2,train
seed41_independent_panel,4,31,E00_133_00806,COc1ccc(C2=C3C(C)=CC(C=Cc4ccc(C(=O)OC5C[C@H]6CCC5(C)C6(C)C)cc4)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(C(=O)OC5CC6CCC5(C)C6(C)C)cc4)cc(C)c32)cc1,general_only,0,test
seed41_independent_panel,4,31,E00_133_00807,COc1ccc(C2=C3C(C)=CC(C=Cc4ccc(C(=O)OC5C[C@H]6CCC5(C)C6(C)C)cc4)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,general_only,1,train
seed41_independent_panel,4,31,E00_133_00808,COc1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,general_only,2,train
seed41_independent_panel,4,31,E00_133_00809,COc1ccc(C2=CC(c3ccc4cc(N(C)C)ccc4c3)=[O+][B-](F)(F)O2)cc1,general_only,2,train
seed41_independent_panel,4,31,E00_133_00810,COc1ccc(C2=CC(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)cc(-c4ccccc4)n2[B-]3(F)F)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00811,COc1ccc(C2=CC3=C(c4c(C)cc(C)cc4C)c4cc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)n4[B-](F)(F)[N+]3=C2c2ccc(OC)cc2)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00812,COc1ccc(C2=Nc3sc(-c4ccccc4)n[n+]3[B-](F)(F)O2)cc1,general_only,8,test
seed41_independent_panel,4,31,E00_133_00813,COc1ccc(C2=[N+]3C(=C(c4ccc(C#N)cc4)c4cc(-c5ccc(C#N)cc5)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C=C2c2ccc(C#N)cc2)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00814,COc1ccc(C2=[N+]3C(=C(c4ccc(C#N)cc4)c4cc(-c5cccs5)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C=C2c2cccs2)cc1,general_only,0,test
seed41_independent_panel,4,31,E00_133_00815,COc1ccc(C2=[N+]3C(=C(c4ccc(C#N)cc4)c4cc(Cl)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C=C2Cl)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00816,COc1ccc(C2=[N+]3C(=C(c4ccc(C(=O)OCc5ccccc5)cc4)c4cc(Cl)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C=C2Cl)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00817,COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5)c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3)=C2c2ccc(C(C)(C)C)cc2)cc1,general_only,0,test
seed41_independent_panel,4,31,E00_133_00818,COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5)c(Br)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3)=C2Br)cc1,general_only,0,test
seed41_independent_panel,4,31,E00_133_00819,COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5)cc(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3)=C2)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00820,COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5Br)c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3Br)=C2c2ccc(C(C)(C)C)cc2)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00821,COc1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5-c5ccc(C(C)(C)C)cc5)cc(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2cc(C(C)(C)C)ccc2c2ccccc32)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00822,COc1ccc(C2=[N+]3C(=Nc4c5c6cc(OC)c(OC)c(OC)c6c6cc(C(C)(C)C)ccc6c5c(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2ccc(C(C)(C)C)cc2c2c(OC)c(OC)c(OC)cc32)cc1,general_only,0,test
seed41_independent_panel,4,31,E00_133_00823,COc1ccc(C2=[N+]3C(=Nc4c5c6ccccc6c6ccc(C(C)(C)C)cc6c5c(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2cc(C(C)(C)C)ccc2c2ccccc32)cc1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00824,COc1ccc(N(c2ccc(/C=C(\C)c3ccccc3)cc2)c2ccc(/C=C(\C)c3ccccc3)cc2)cc1,general_only,7,test
seed41_independent_panel,4,31,E00_133_00825,COc1ccc(N(c2ccc(/C=C(\C)c3ccccc3)cc2)c2ccc(OC)cc2)cc1,general_only,8,train
seed41_independent_panel,4,31,E00_133_00826,COc1ccc(N(c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1,general_only,5,train
seed41_independent_panel,4,31,E00_133_00827,COc1ccc(N(c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)c2ccc(OC)cc2)cc1,general_only,6,train
seed41_independent_panel,4,31,E00_133_00828,COc1ccc(N(c2ccc(OC)cc2)c2cc3ccc4cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)cc5ccc(c2)c3c45)cc1,general_only,5,train
seed41_independent_panel,4,31,E00_133_00829,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,general_only,1,train
seed41_independent_panel,4,31,E00_133_00830,COc1ccc(N(c2ccc(OC)cc2)c2ccc3c4cccc5c(N(c6ccc(OC)cc6)c6ccc(OC)cc6)ccc(c6cccc2c63)c54)cc1,general_only,1,train
seed41_independent_panel,4,31,E00_133_00831,COc1ccc(N(c2ccc(OC)cc2)c2ccc3ccc4c(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc5ccc2c3c54)cc1,general_only,2,train
seed41_independent_panel,4,31,E00_133_00832,COc1ccc(N(c2ccccc2)c2cc3ccc4cc(N(c5ccccc5)c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,general_only,4,test
seed41_independent_panel,4,31,E00_133_00833,COc1ccc(N(c2ccccc2)c2ccc(OC)cc2)cc1,general_only,9,test
seed41_independent_panel,4,31,E00_133_00834,COc1ccc(N(c2ccccc2)c2ccccc2)cc1,general_only,9,train
seed41_independent_panel,4,31,E00_133_00835,COc1ccc(N2c3ccc4ccccc4c3-c3c4ccccc4cc[n+]3[B-]2(c2ccccc2)c2ccccc2)cc1,general_only,1,train
seed41_independent_panel,4,31,E00_133_00836,COc1ccc(Nc2ccc3ccccc3n2)cc1,general_only,8,train
seed41_independent_panel,4,31,E00_133_00837,COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,general_only,5,train
seed41_independent_panel,4,31,E00_133_00838,COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C,general_only,5,train
seed41_independent_panel,4,31,E00_133_00839,COc1ccc2c(c1)[nH]c1c3[nH]c4cc(OC)ccc4c3c3nsnc3c21,general_only,4,train
seed41_independent_panel,4,31,E00_133_00840,COc1ccc2c(c1)c1c(c3cc(OC)ccc32)=[N+]2C(=C(c3c(C)cc(C)cc3C)c3cc4c5cc(OC)ccc5c5ccc(OC)cc5c4n3[B-]2(F)F)C=1,general_only,0,test
seed41_independent_panel,4,31,E00_133_00841,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(S(=O)(=O)c2ccc(-n3c4ccc(OC)cc4c4cc(OC)ccc43)cc2)cc1,general_only,7,train
seed41_independent_panel,4,31,E00_133_00842,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc2c(c1)-c1cc(-n3c4ccc(OC)cc4c4cc(OC)ccc43)ccc1P2(=O)c1ccccc1,general_only,6,train
seed41_independent_panel,4,31,E00_133_00843,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1cccc(-n2c3ccc(OC)cc3c3cc(OC)ccc32)c1C#N,general_only,6,train
seed41_independent_panel,4,31,E00_133_00844,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1nc2ccccc2nc1-n1c2ccc(OC)cc2c2cc(OC)ccc21,general_only,2,train
seed41_independent_panel,4,31,E00_133_00845,COc1ccc2c(c1)c1ccccc1n2-c1nc2ccccc2nc1-n1c2ccccc2c2cc(OC)ccc21,general_only,3,train
seed41_independent_panel,4,31,E00_133_00846,COc1ccc2c(c1)sc1[n+]2[B-](F)(F)OC(c2ccc(N(C)C)cc2)=N1,general_only,5,train
seed41_independent_panel,4,31,E00_133_00847,COc1ccc2c3c(c4ccc(C(C)(C)C)cc4c2c1)=C(c1cc(OC)c(OC)c(OC)c1)C1=Nc2c(-c4cc(OC)c(OC)c(OC)c4)c4c5ccc(C(C)(C)C)cc5c5cc(OC)ccc5c4n2[B-](F)(F)[N+]=31,general_only,0,train
seed41_independent_panel,4,31,E00_133_00848,COc1ccc2c3c(c4ccc(OC)cc4c2c1)=[N+]1C(=C(c2c(C)cc(C)cc2C)c2cc4c5ccc(OC)cc5c5cc(OC)ccc5c4n2[B-]1(F)F)C=3,general_only,0,train
seed41_independent_panel,4,31,E00_133_00849,COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,general_only,4,train
seed41_independent_panel,4,31,E00_133_00850,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4nnc(-c5c(C(C)C)cc(C(C)C)cc5C(C)C)o4)cc3)c2c1,general_only,9,train
seed41_independent_panel,4,31,E00_133_00851,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4nnc(-c5c(C)cc(C)cc5C)o4)cc3C)c2c1,general_only,9,train
seed41_independent_panel,4,31,E00_133_00852,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4nnc(C)o4)cc3)c2c1,general_only,9,train
seed41_independent_panel,4,31,E00_133_00853,COc1ccc2c3cccc4c(OC)ccc(c5cccc1c52)c43,general_only,4,train
seed41_independent_panel,4,31,E00_133_00854,COc1ccc2cc(-c3cc4ccc(OC)cc4oc3=O)oc2c1,general_only,6,test
seed41_independent_panel,4,31,E00_133_00855,COc1ccc2n1[B-](F)(F)[N+]1=C(c3ccccc3)C=CC1=C2c1ccc(C)cc1,general_only,1,train
seed41_independent_panel,4,31,E00_133_00856,COc1ccc2ncccc2c1,general_only,9,train
seed41_independent_panel,4,31,E00_133_00857,COc1ccc2oc(-c3cc4cc(OC)ccc4oc3=O)cc2c1,general_only,6,train
seed41_independent_panel,4,31,E00_133_00858,COc1cccc(-c2c3ccccc3c3n2[B-](F)(F)[N+]2=Cc4c5ccccc5c(-c5cccc(OC)c5)n4[B-](F)(F)[N+]2=C3)c1,general_only,1,train
seed41_independent_panel,4,31,E00_133_00859,COc1cccc(C2=C(c3ccc(C(C)(C)C)cc3)C(c3ccc(C(C)(C)C)cc3)=[N+]3C2=C(c2ccccc2)c2c(-c4cccc(OC)c4)c(-c4ccc(C(C)(C)C)cc4)c(-c4ccc(C(C)(C)C)cc4)n2[B-]3(F)F)c1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00860,COc1cccc(C2=CC3=C(c4c(C)cc(C)cc4C)c4cc(-c5cccc(OC)c5)c(-c5cccc(OC)c5)n4[B-](F)(F)[N+]3=C2c2cccc(OC)c2)c1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00861,COc1cccc(C2=c3c(c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc34)=[N+]3C2=C(c2ccccc2)c2c(-c4cccc(OC)c4)c4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc5c4n2[B-]3(F)F)c1,general_only,0,train
seed41_independent_panel,4,31,E00_133_00862,COc1cccc2cc(-c3cc4cccc(OC)c4oc3=O)oc12,general_only,7,train
seed41_independent_panel,4,31,E00_133_00863,COc1cccc2oc(-c3cc4c(OC)cccc4oc3=O)cc12,general_only,6,train
seed41_independent_panel,4,31,E00_133_00864,COc1ccccc1-c1nc2c3ccccc3c3ccccc3c2n1-c1ccc(C)cc1,general_only,9,train
seed41_independent_panel,4,31,E00_133_00865,COc1ccccc1-c1nc2c3ccccc3c3ccccc3c2o1,general_only,9,test
seed41_independent_panel,4,31,E00_133_00866,COc1ccccc1-c1nc2c3cccnc3c3ncccc3c2n1-c1ccccc1,general_only,8,test
seed41_independent_panel,4,31,E00_133_00867,COc1ccccc1C1=NC2c3cccc4cccc(c34)C2N1c1ccccc1,general_only,9,test
seed41_independent_panel,4,31,E00_133_00868,COc1ccccc1C1=[N+]2C(=Nc3c(-c4ccccc4)cc(-c4ccccc4OC)n3[B-]2(F)F)C(c2ccccc2)=C1,general_only,0,test
seed41_independent_panel,4,31,E00_133_00869,COc1coc2cc(-c3ccc(N(C)C)cc3)ccc2c1=O,general_only,8,test
seed41_independent_panel,4,31,E00_133_00870,COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,general_only,4,train
seed41_independent_panel,4,31,E00_133_00871,COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,general_only,4,train
seed41_independent_panel,4,31,E00_133_00872,CSC1=C2C=C(c3cc4n(c3)[B-](F)(F)[N+]3=CC=CC3=C4c3c(C)cc(C)cc3C)C(C)=[N+]2[B-](F)(F)n2c(C)ccc21,general_only,0,train
seed41_independent_panel,4,31,E00_133_00873,CSc1cc(-c2cc3cc4c5c(c3oc2=O)CCCN5CCC4)oc(=O)c1C#N,general_only,1,train
seed41_independent_panel,4,31,E00_133_00874,CSc1nc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1,general_only,8,train
seed41_independent_panel,4,31,E00_133_00875,C[Si](C)(C)C#Cc1cc2ccc3cc(C#C[Si](C)(C)C)cc4ccc(c1)c2c34,general_only,7,test
seed41_independent_panel,4,31,E00_133_00876,C[Si]1(C)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)P(=O)(c1ccccc1)c1ccccc12,general_only,3,test
seed41_independent_panel,4,31,E00_133_00877,Cc1c(-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)ncnc1-c1ccc(N2c3ccccc3C(C)(C)c3ccccc32)cc1,general_only,6,test
seed41_independent_panel,4,31,E00_133_00878,Cc1c(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc(-n2c3ccccc3c3cc4c(cc32)C2c3ccccc3C4c3ccccc32)c1C,general_only,8,train
seed41_independent_panel,4,31,E00_133_00879,Cc1c(C2=[N+]3C(=Cc4c(C)c5ccccc5n4[B-]3(F)F)c3ccccc32)[nH]c2ccccc12,general_only,0,train
seed41_independent_panel,4,31,E00_133_00880,Cc1c2ccccc2c(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c2ccccc12,general_only,2,train
seed41_independent_panel,4,31,E00_133_00881,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,general_only,9,test
seed41_independent_panel,4,31,E00_133_00882,Cc1c2oc3c(C)c(N)cc(C(=O)NC4OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)NC4=O)c3nc-2c(C(=O)NC2OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)NC2=O)c(N)c1=O,general_only,1,train
seed41_independent_panel,4,31,E00_133_00883,Cc1cc(-c2ccc(-c3ccccc3)cc2)nc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1,general_only,9,train
seed41_independent_panel,4,31,E00_133_00884,Cc1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)nc(-c2ccc(-c3ccccc3)cc2)n1,general_only,9,test
seed41_independent_panel,4,31,E00_133_00885,Cc1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)nc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1,general_only,9,train
seed41_independent_panel,4,31,E00_133_00886,Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc(C)c1N1c2ccccc2CCc2ccccc21,general_only,5,train
seed41_independent_panel,4,31,E00_133_00887,Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2cc3c(cc21)C1c2ccccc2C3c2ccccc21,general_only,8,train
seed41_independent_panel,4,31,E00_133_00888,Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1N1c2ccccc2C2(c3ccccc3-c3ccccc32)c2ccccc21,general_only,5,train
seed41_independent_panel,4,31,E00_133_00889,Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1N1c2ccccc2CCc2ccccc21,general_only,6,train
seed41_independent_panel,4,31,E00_133_00890,Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1N1c2ccccc2[Si](c2ccccc2)(c2ccccc2)c2ccccc21,general_only,6,train
seed41_independent_panel,4,31,E00_133_00891,Cc1cc(-c2nnc(-c3c(C(C)C)cc(C(C)C)cc3C(C)C)o2)ccc1-n1c2ccccc2c2ccccc21,general_only,9,train
seed41_independent_panel,4,31,E00_133_00892,Cc1cc(-c2nnc(-c3ccccc3)o2)ccc1-n1c2ccccc2c2ccccc21,general_only,9,test
seed41_independent_panel,4,31,E00_133_00893,Cc1cc(-n2c3ccccc3c3cc(C#N)ccc32)ccc1-c1ccc(S(=O)(=O)c2ccccc2)cc1C,general_only,9,train
seed41_independent_panel,4,31,E00_133_00894,Cc1cc(-n2c3ccccc3c3cc4c(cc32)C2c3ccccc3C4c3ccccc32)c(C)cc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1,general_only,8,train
seed41_independent_panel,4,31,E00_133_00895,Cc1cc(-n2c3ccccc3c3cc4c(cc32)C2c3ccccc3C4c3ccccc32)ccc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1,general_only,7,train
seed41_independent_panel,4,31,E00_133_00896,Cc1cc(-n2c3ccccc3c3ccccc32)ccc1-c1ccc(S(=O)(=O)c2ccccc2)cc1C,general_only,9,train
seed41_independent_panel,4,31,E00_133_00897,Cc1cc(=O)oc2cc3c4ccccc4c4ccccc4c3cc12,general_only,8,train
seed41_independent_panel,4,31,E00_133_00898,Cc1cc(C#N)ccc1N1c2ccccc2C(c2ccccc2)(c2ccccc2)c2ccccc21,general_only,8,test
seed41_independent_panel,4,31,E00_133_00899,Cc1cc(C(F)(F)F)nc2c1ccc1nc(-c3ccc(Cl)cc3)cn12,general_only,6,train
seed41_independent_panel,4,31,E00_133_00900,Cc1cc(C(F)(F)F)nc2c1ccc1nc(-c3ccc(F)c(F)c3)cn12,general_only,7,train
seed41_independent_panel,4,31,E00_133_00901,Cc1cc(C)c(-c2cc3c4c(c2)-n2c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)cc(c52)B4c2cc(C(C)(C)C)cc4c5cc(C(C)(C)C)ccc5n-3c24)c(C)c1,MR_TADF_only,3,train
seed41_independent_panel,4,31,E00_133_00902,Cc1cc(C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)c(C)c3)o2)c(C)c1,general_only,9,test
seed41_independent_panel,4,31,E00_133_00903,Cc1cc(C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)c(C)c1,general_only,9,train
seed41_independent_panel,4,31,E00_133_00904,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(C)cc(-n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)cc2C)c(C)c1,general_only,5,train
seed41_independent_panel,4,31,E00_133_00905,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(C)cc(-n3c4ccccc4c4cc(N(c5ccccc5)c5ccccc5)ccc43)cc2C)c(C)c1,general_only,6,train
seed41_independent_panel,4,31,E00_133_00906,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2c(C)cc(N3c4ccccc4Oc4ccccc43)cc2C)c(C)c1,general_only,5,test
seed41_independent_panel,4,31,E00_133_00907,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2ccc3ccc4cccc5ccc2c3c45)c(C)c1,general_only,6,train
seed41_independent_panel,4,31,E00_133_00908,Cc1cc(C)c(B(c2cc3ccc4cccc5ccc(c2)c3c45)c2c(C)cc(C)cc2C)c(C)c1,general_only,6,train
seed41_independent_panel,4,31,E00_133_00909,Cc1cc(C)c(B(c2ccc(-c3cc4ccc5cccc6ccc(c3)c4c56)cc2)c2c(C)cc(C)cc2C)c(C)c1,general_only,7,train
seed41_independent_panel,4,31,E00_133_00910,Cc1cc(C)c(B(c2ccc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)cc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,general_only,7,train
seed41_independent_panel,4,31,E00_133_00911,Cc1cc(C)c(B(c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc2)c2c(C)cc(C)cc2C)c(C)c1,general_only,8,test
seed41_independent_panel,4,31,E00_133_00912,Cc1cc(C)c(B(c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)c2c(C)cc(C)cc2C)c(C)c1,general_only,7,train
seed41_independent_panel,4,31,E00_133_00913,Cc1cc(C)c(B(c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2c(C)cc(C)cc2C)c(C)c1,general_only,8,train
